ID,ZIP,Latitude,Longitude,City,State,County,Zip,Country,Congressional District
1651,27860,35.610477,-76.717723,Pantego,NC,Beaufort County,27860,US,NC3
1652,94545,37.635482,-122.092324,Hayward,CA,Alameda County,94545,US,CA14
1653,97756,44.268862,-121.266414,Redmond,OR,Deschutes County,97756,US,OR5
1654,22644,38.963523,-78.548229,Maurertown,VA,Shenandoah County,22644,US,VA6
1655,93308,35.567657,-118.892932,Bakersfield,CA,Kern County,93308,US,CA20
1656,30673,33.73149,-82.710833,Washington,GA,Wilkes County,30673,US,GA12
1657,83452,43.781382,-111.211829,Tetonia,ID,Teton County,83452,US,ID2
1658,93522,36.2688,-117.589,Darwin,CA,Inyo County,93522,US,CA3
1659,34785,28.844473,-82.078342,Wildwood,FL,Sumter County,34785,US,FL11
1660,23430,36.990826,-76.661123,Smithfield,VA,Isle of Wight County,23430,US,VA2
1661,7650,40.84816,-73.99764,Palisades Park,NJ,Bergen County,7650,US,NJ5
1662,80620,40.37637,-104.69219,Evans,CO,Weld County,80620,US,CO8
1663,50648,42.47443,-92.06184,Jesup,IA,Buchanan County,50648,US,IA2
1664,76131,32.891654,-97.348081,Fort Worth,TX,Tarrant County,76131,US,TX12
1665,44903,40.80142,-82.538356,Mansfield,OH,Richland County,44903,US,OH4
1666,77422,28.995948,-95.520413,Brazoria,TX,Brazoria County,77422,US,TX14
1667,66538,39.847328,-96.031629,Seneca,KS,Nemaha County,66538,US,KS2
1668,68632,41.220715,-97.157229,David City,NE,Butler County,68632,US,NE1
1669,48609,43.38689,-84.092633,Saginaw,MI,Saginaw County,48609,US,MI8
1670,32211,30.347139,-81.581959,Jacksonville,FL,Duval County,32211,US,FL5
1671,83716,43.546065,-115.944475,Boise,ID,Elmore County,83716,US,ID2
1672,81611,39.169324,-106.776744,Aspen,CO,Pitkin County,81611,US,CO3
1673,14701,42.08016,-79.25671,Jamestown,NY,Chautauqua County,14701,US,NY23
1674,1007,42.280267,-72.402056,Belchertown,MA,Hampshire County,1007,US,MA1
1675,82301,41.79107,-107.23866,Rawlins,WY,Carbon County,82301,US,WY0
1676,77807,30.671076,-96.479892,Bryan,TX,Brazos County,77807,US,TX17
1677,29138,34.031353,-81.77374,Saluda,SC,Saluda County,29138,US,SC3
1678,66058,39.529523,-95.483992,Muscotah,KS,Atchison County,66058,US,KS2
1679,75686,32.998041,-94.952278,Pittsburg,TX,Camp County,75686,US,TX1
1680,28105,35.114887,-80.704991,Matthews,NC,Mecklenburg County,28105,US,NC14
1681,56425,46.343935,-94.276015,Baxter,MN,Crow Wing County,56425,US,MN8
1682,67013,37.359755,-97.287694,Belle Plaine,KS,Sumner County,67013,US,KS4
1683,80524,40.647612,-105.029257,Fort Collins,CO,Larimer County,80524,US,CO2
1684,60033,42.42224,-88.61371,Harvard,IL,McHenry County,60033,US,IL16
1685,34481,29.128062,-82.297544,Ocala,FL,Marion County,34481,US,FL3
1686,73018,35.127804,-97.937083,Chickasha,OK,Grady County,73018,US,OK4
1687,32792,28.597377,-81.303592,Winter Park,FL,Orange County,32792,US,FL7
1688,63132,38.674601,-90.374716,Saint Louis,MO,St. Louis County,63132,US,MO1
1689,54173,44.63194,-88.03927,Suamico,WI,Brown County,54173,US,WI8
1690,37209,36.1854,-86.94857,Nashville,TN,Davidson County,37209,US,TN7
1691,14551,43.210384,-77.053517,Sodus,NY,Wayne County,14551,US,NY24
1692,88353,34.600841,-105.205826,Vaughn,NM,Guadalupe County,88353,US,NM1
1693,46036,40.27698,-85.84192,Elwood,IN,Madison County,46036,US,IN5
1694,71929,34.276538,-93.11742,Bismarck,AR,Hot Spring County,71929,US,AR4
1695,89005,36.020563,-114.82952,Boulder City,NV,Clark County,89005,US,NV1
1696,55362,45.292082,-93.838711,Monticello,MN,Wright County,55362,US,MN6
1697,56735,48.85831,-96.80421,Lancaster,MN,Kittson County,56735,US,MN7
1698,43619,41.603711,-83.47049,Northwood,OH,Wood County,43619,US,OH9
1699,93901,36.64152,-121.622188,Salinas,CA,Monterey County,93901,US,CA18
1700,31906,32.493455,-84.95328,Columbus,GA,Muscogee County,31906,US,GA2
1701,30214,33.467941,-84.480626,Fayetteville,GA,Fayette County,30214,US,GA13
1702,85205,33.443345,-111.732134,Mesa,AZ,Maricopa County,85205,US,AZ4
1703,55371,45.56996,-93.58163,Princeton,MN,Mille Lacs County,55371,US,MN8
1704,21804,38.350793,-75.533782,Salisbury,MD,Wicomico County,21804,US,MD1
1705,33437,26.511382,-80.148217,Boynton Beach,FL,Palm Beach County,33437,US,FL22
1706,41749,37.187746,-83.416902,Hyden,KY,Leslie County,41749,US,KY5
1707,62634,40.0206,-89.48288,Elkhart,IL,Logan County,62634,US,IL15
1708,45011,39.425137,-84.472925,Hamilton,OH,Butler County,45011,US,OH8
1709,83644,43.70683,-116.62014,Middleton,ID,Canyon County,83644,US,ID1
1710,23974,36.961136,-78.258493,Victoria,VA,Lunenburg County,23974,US,VA5
1711,36420,31.3085,-86.48329,Andalusia,AL,Covington County,36420,US,AL2
1712,23150,37.501495,-77.271789,Sandston,VA,Henrico County,23150,US,VA4
1713,31738,30.976287,-83.871284,Coolidge,GA,Thomas County,31738,US,GA2
1714,28334,35.272208,-78.568104,Dunn,NC,Sampson County,28334,US,NC3
1715,76470,32.46985,-98.67895,Ranger,TX,Eastland County,76470,US,TX25
1716,73401,34.156627,-97.179214,Ardmore,OK,Carter County,73401,US,OK4
1717,12603,41.690707,-73.862074,Poughkeepsie,NY,Dutchess County,12603,US,NY18
1718,60070,42.105805,-87.939519,Prospect Heights,IL,Cook County,60070,US,IL9
1719,27292,35.801894,-80.210762,Lexington,NC,Davidson County,27292,US,NC8
1720,43821,40.106916,-81.999822,Dresden,OH,Muskingum County,43821,US,OH12
1721,32618,29.569316,-82.506445,Archer,FL,Alachua County,32618,US,FL3
1722,59866,47.311106,-115.140511,Saint Regis,MT,Mineral County,59866,US,MT1
1723,44904,40.682416,-82.528564,Mansfield,OH,Richland County,44904,US,OH4
1724,77375,30.094886,-95.585826,Tomball,TX,Harris County,77375,US,TX38
1725,60140,42.0978,-88.53036,Hampshire,IL,Kane County,60140,US,IL11
1726,64728,37.693038,-94.466251,Bronaugh,MO,Vernon County,64728,US,MO4
1727,69130,40.895003,-99.967448,Cozad,NE,Dawson County,69130,US,NE3
1728,77377,30.061727,-95.681504,Tomball,TX,Harris County,77377,US,TX38
1729,27292,35.801894,-80.210762,Lexington,NC,Davidson County,27292,US,NC8
1730,34446,28.7508,-82.513889,Homosassa,FL,Citrus County,34446,US,FL12
1731,65326,38.1367,-93.16964,Edwards,MO,Benton County,65326,US,MO4
1732,29388,34.73957,-82.03705,Woodruff,SC,Spartanburg County,29388,US,SC4
1733,31329,32.369703,-81.361775,Springfield,GA,Effingham County,31329,US,GA12
1734,92036,33.07347,-116.58901,Julian,CA,San Diego County,92036,US,CA48
1735,28034,35.349898,-81.221463,Dallas,NC,Gaston County,28034,US,NC14
1736,79922,31.814873,-106.561208,El Paso,TX,El Paso County,79922,US,TX16
1737,72833,35.052818,-93.381315,Danville,AR,Yell County,72833,US,AR4
1738,49548,42.870454,-85.662605,Grand Rapids,MI,Kent County,49548,US,MI3
1739,87026,35.03318,-107.38725,Laguna,NM,Cibola County,87026,US,NM2
1740,80503,40.159043,-105.212558,Longmont,CO,Boulder County,80503,US,CO2
1741,80015,39.62732,-104.779035,Aurora,CO,Arapahoe County,80015,US,CO6
1742,55127,45.080265,-93.08752,Saint Paul,MN,Ramsey County,55127,US,MN4
1743,37849,36.071877,-84.021456,Powell,TN,Knox County,37849,US,TN2
1744,60071,42.47585,-88.30593,Richmond,IL,McHenry County,60071,US,IL10
1745,17522,40.17982,-76.17884,Ephrata,PA,Lancaster County,17522,US,PA11
1746,72921,35.479157,-94.193334,Alma,AR,Crawford County,72921,US,AR3
1747,55041,44.421753,-92.232221,Lake City,MN,Wabasha County,55041,US,MN1
1748,93270,35.95961,-119.03889,Terra Bella,CA,Tulare County,93270,US,CA22
1749,33764,27.916038,-82.734299,Clearwater,FL,Pinellas County,33764,US,FL13
1750,49461,43.345831,-86.327092,Whitehall,MI,Muskegon County,49461,US,MI2
1751,20871,39.23872,-77.27943,Clarksburg,MD,Montgomery County,20871,US,MD6
1752,55070,45.393554,-93.357614,Saint Francis,MN,Anoka County,55070,US,MN6
1753,5822,44.73663,-72.199084,Barton,VT,Orleans County,5822,US,VT0
1754,4858,44.05147,-69.12782,South Thomaston,ME,Knox County,4858,US,ME1
1755,61101,42.33342,-89.157198,Rockford,IL,Winnebago County,61101,US,IL16
1756,77708,30.148461,-94.172481,Beaumont,TX,Jefferson County,77708,US,TX36
1757,2886,41.70247,-71.47902,Warwick,RI,Kent County,2886,US,RI2
1758,4858,44.05147,-69.12782,South Thomaston,ME,Knox County,4858,US,ME1
1759,55118,44.916077,-93.101607,West Saint Paul,MN,Dakota County,55118,US,MN2
1760,16720,41.615099,-77.957975,Austin,PA,Potter County,16720,US,PA15
1761,61039,42.238319,-89.459521,German Valley,IL,Stephenson County,61039,US,IL17
1762,70084,30.05819,-90.605871,Reserve,LA,St. John The Baptist Parish,70084,US,LA2
1763,19702,39.614737,-75.701277,Newark,DE,New Castle County,19702,US,DE0
1764,45821,41.223404,-84.571519,Cecil,OH,Paulding County,45821,US,OH5
1765,73142,35.62034,-97.612588,Oklahoma City,OK,Oklahoma County,73142,US,OK5
1766,15237,40.549607,-80.043513,Pittsburgh,PA,Allegheny County,15237,US,PA17
1767,36582,30.509877,-88.173001,Theodore,AL,Mobile County,36582,US,AL1
1768,83341,42.50541,-114.367966,Kimberly,ID,Twin Falls County,83341,US,ID2
1769,77546,29.515074,-95.192133,Friendswood,TX,Galveston County,77546,US,TX14
1770,15845,41.504669,-78.687183,Johnsonburg,PA,Elk County,15845,US,PA15
1771,62298,38.327408,-90.155869,Waterloo,IL,Monroe County,62298,US,IL12
1772,77028,29.825715,-95.286149,Houston,TX,Harris County,77028,US,TX18
1773,37129,35.901746,-86.423535,Murfreesboro,TN,Rutherford County,37129,US,TN4
1774,38655,34.330814,-89.483519,Oxford,MS,Lafayette County,38655,US,MS1
1775,72921,35.479157,-94.193334,Alma,AR,Crawford County,72921,US,AR3
1776,18972,40.529063,-75.124333,Upper Black Eddy,PA,Bucks County,18972,US,PA1
1777,71225,32.496897,-92.337078,Calhoun,LA,Ouachita Parish,71225,US,LA5
1778,33764,27.916038,-82.734299,Clearwater,FL,Pinellas County,33764,US,FL13
1779,8742,40.09123,-74.04791,Point Pleasant Beach,NJ,Ocean County,8742,US,NJ4
1780,39667,31.175558,-90.090824,Tylertown,MS,Walthall County,39667,US,MS3
1781,43968,40.650362,-80.692008,Wellsville,OH,Columbiana County,43968,US,OH6
1782,64127,39.08833,-94.538131,Kansas City,MO,Jackson County,64127,US,MO5
1783,53104,42.553518,-88.028986,Bristol,WI,Kenosha County,53104,US,WI1
1784,4441,45.4666,-69.58907,Greenville,ME,Piscataquis County,4441,US,ME2
1785,8742,40.09123,-74.04791,Point Pleasant Beach,NJ,Ocean County,8742,US,NJ4
1786,16038,41.13673,-80.00922,Harrisville,PA,Butler County,16038,US,PA16
1787,21401,38.98775,-76.5528,Annapolis,MD,Anne Arundel County,21401,US,MD3
1788,63368,38.7695,-90.72902,O'fallon,MO,St. Charles County,63368,US,MO2
1789,97720,43.554287,-118.874273,Burns,OR,Harney County,97720,US,OR2
1790,19707,39.78384,-75.6816,Hockessin,DE,New Castle County,19707,US,DE0
1791,33993,26.678619,-82.025384,Cape Coral,FL,Lee County,33993,US,FL19
1792,14075,42.729083,-78.837596,Hamburg,NY,Erie County,14075,US,NY23
1793,33898,27.920309,-81.597642,Lake Wales,FL,Polk County,33898,US,FL18
1794,62902,37.662587,-89.117546,Carbondale,IL,Williamson County,62902,US,IL12
1795,61068,42.007405,-89.100359,Rochelle,IL,Ogle County,61068,US,IL16
1796,29571,34.164144,-79.363948,Marion,SC,Marion County,29571,US,SC7
1797,23435,36.837412,-76.477756,Suffolk,VA,Suffolk City,23435,US,VA2
1798,28677,35.773406,-80.901036,Statesville,NC,Iredell County,28677,US,NC10
1799,24073,37.118759,-80.41787,Christiansburg,VA,Montgomery County,24073,US,VA9
1800,18966,40.186758,-75.007099,Southampton,PA,Bucks County,18966,US,PA1
1801,32054,30.007626,-82.341422,Lake Butler,FL,Union County,32054,US,FL3
1802,30315,33.697257,-84.383725,Atlanta,GA,Fulton County,30315,US,GA5
1803,38655,34.330814,-89.483519,Oxford,MS,Lafayette County,38655,US,MS1
1804,63123,38.547552,-90.324115,Saint Louis,MO,St. Louis County,63123,US,MO2
1805,75605,32.582292,-94.725315,Longview,TX,Gregg County,75605,US,TX1
1806,74531,35.028521,-96.235928,Calvin,OK,Hughes County,74531,US,OK2
1807,91607,34.165783,-118.399795,Valley Village,CA,Los Angeles County,91607,US,CA29
1808,61777,40.223337,-88.943985,Wapella,IL,De Witt County,61777,US,IL15
1809,14424,42.813576,-77.289687,Canandaigua,NY,Ontario County,14424,US,NY24
1810,17038,40.430902,-76.480732,Jonestown,PA,Lebanon County,17038,US,PA9
1811,88345,33.347226,-105.680284,Ruidoso,NM,Lincoln County,88345,US,NM1
1812,70520,30.31714,-92.04901,Carencro,LA,Lafayette Parish,70520,US,LA3
1813,32206,30.350191,-81.638777,Jacksonville,FL,Duval County,32206,US,FL4
1814,37406,35.067272,-85.250058,Chattanooga,TN,Hamilton County,37406,US,TN3
1815,76051,32.932843,-97.080802,Grapevine,TX,Tarrant County,76051,US,TX24
1816,59466,48.74,-111.84087,Oilmont,MT,Toole County,59466,US,MT2
1817,35984,34.556856,-85.578584,Mentone,AL,Dekalb County,35984,US,AL4
1818,5855,44.907921,-72.203948,Newport,VT,Orleans County,5855,US,VT0
1819,37857,36.415976,-82.949145,Rogersville,TN,Hawkins County,37857,US,TN1
1820,13041,43.1859,-76.17243,Clay,NY,Onondaga County,13041,US,NY22
1821,37857,36.415976,-82.949145,Rogersville,TN,Hawkins County,37857,US,TN1
1822,48212,42.39282,-83.04964,Hamtramck,MI,Wayne County,48212,US,MI13
1823,88201,33.637061,-104.377926,Roswell,NM,Chaves County,88201,US,NM1
1824,46928,40.41532,-85.65053,Fairmount,IN,Grant County,46928,US,IN5
1825,32438,30.47881,-85.41965,Fountain,FL,Bay County,32438,US,FL2
1826,96080,40.142907,-122.340888,Red Bluff,CA,Tehama County,96080,US,CA1
1827,55006,45.72222,-93.17,Braham,MN,Isanti County,55006,US,MN8
1828,66097,39.32222,-95.26692,Winchester,KS,Jefferson County,66097,US,KS1
1829,65583,37.767552,-92.210471,Waynesville,MO,Pulaski County,65583,US,MO4
1830,28211,35.169586,-80.79076,Charlotte,NC,Mecklenburg County,28211,US,NC14
1831,91331,34.255442,-118.421314,Pacoima,CA,Los Angeles County,91331,US,CA29
1832,28358,34.608106,-78.934474,Lumberton,NC,Robeson County,28358,US,NC7
1833,21093,39.433206,-76.654593,Lutherville-Timonium,MD,Baltimore County,21093,US,MD2
1834,68349,40.834419,-96.323714,Elmwood,NE,Cass County,68349,US,NE1
1835,44903,40.80142,-82.538356,Mansfield,OH,Richland County,44903,US,OH4
1836,62557,39.38893,-89.08008,Pana,IL,Christian County,62557,US,IL15
1837,17112,40.344295,-76.790248,Harrisburg,PA,Dauphin County,17112,US,PA10
1838,37188,36.481635,-86.689867,White House,TN,Robertson County,37188,US,TN7
1839,62544,39.700267,-89.022026,Macon,IL,Macon County,62544,US,IL15
1840,7620,40.958975,-73.927906,Alpine,NJ,Bergen County,7620,US,NJ5
1841,21804,38.350793,-75.533782,Salisbury,MD,Wicomico County,21804,US,MD1
1842,3054,42.86509,-71.4934,Merrimack,NH,Hillsborough County,3054,US,NH1
1843,1535,42.275382,-72.089338,North Brookfield,MA,Worcester County,1535,US,MA1
1844,31906,32.493455,-84.95328,Columbus,GA,Muscogee County,31906,US,GA2
1845,83287,42.039684,-111.441977,Fish Haven,ID,Bear Lake County,83287,US,ID2
1846,72959,35.862402,-94.106004,Winslow,AR,Washington County,72959,US,AR3
1847,43062,40.014869,-82.624424,Pataskala,OH,Licking County,43062,US,OH12
1848,73018,35.127804,-97.937083,Chickasha,OK,Grady County,73018,US,OK4
1849,38337,35.780292,-89.026456,Gadsden,TN,Crockett County,38337,US,TN8
1850,30153,33.993766,-85.091511,Rockmart,GA,Polk County,30153,US,GA14
1851,19707,39.78384,-75.6816,Hockessin,DE,New Castle County,19707,US,DE0
1852,29303,34.980316,-81.916778,Spartanburg,SC,Spartanburg County,29303,US,SC4
1853,98579,46.832816,-123.05927,Rochester,WA,Thurston County,98579,US,WA3
1854,4578,44.01151,-69.67336,Wiscasset,ME,Lincoln County,4578,US,ME1
1855,77386,30.107545,-95.365053,Spring,TX,Montgomery County,77386,US,TX2
1856,72619,36.38396,-92.58155,Bull Shoals,AR,Marion County,72619,US,AR1
1857,28387,35.218064,-79.394988,Southern Pines,NC,Moore County,28387,US,NC9
1858,14701,42.08016,-79.25671,Jamestown,NY,Chautauqua County,14701,US,NY23
1859,85043,33.431905,-112.196998,Phoenix,AZ,Maricopa County,85043,US,AZ3
1860,77539,29.458472,-95.034525,Dickinson,TX,Galveston County,77539,US,TX14
1861,53105,42.692103,-88.228793,Burlington,WI,Racine County,53105,US,WI1
1862,48846,42.973427,-85.090548,Ionia,MI,Ionia County,48846,US,MI2
1863,31516,31.326324,-82.271206,Blackshear,GA,Pierce County,31516,US,GA1
1864,43844,40.33535,-82.00681,Warsaw,OH,Coshocton County,43844,US,OH12
1865,88201,33.637061,-104.377926,Roswell,NM,Chaves County,88201,US,NM1
1866,39465,31.331528,-89.215061,Petal,MS,Forrest County,39465,US,MS4
1867,37188,36.481635,-86.689867,White House,TN,Robertson County,37188,US,TN7
1868,14424,42.813576,-77.289687,Canandaigua,NY,Ontario County,14424,US,NY24
1869,56425,46.343935,-94.276015,Baxter,MN,Crow Wing County,56425,US,MN8
1870,64454,39.640606,-94.552925,Gower,MO,Clinton County,64454,US,MO6
1871,99026,47.799507,-117.619375,Nine Mile Falls,WA,Spokane County,99026,US,WA5
1872,80834,39.322355,-102.881192,Seibert,CO,Kit Carson County,80834,US,CO4
1873,78102,28.488192,-97.730956,Beeville,TX,Bee County,78102,US,TX27
1874,36522,31.09073,-88.22806,Citronelle,AL,Mobile County,36522,US,AL1
1875,30606,33.951348,-83.43064,Athens,GA,Clarke County,30606,US,GA10
1876,55811,46.814712,-92.199825,Duluth,MN,St. Louis County,55811,US,MN8
1877,88435,34.852639,-104.589897,Santa Rosa,NM,Guadalupe County,88435,US,NM1
1878,42101,37.017407,-86.451752,Bowling Green,KY,Warren County,42101,US,KY2
1879,46124,39.35422,-85.96666,Edinburgh,IN,Johnson County,46124,US,IN6
1880,31313,31.844789,-81.612554,Hinesville,GA,Liberty County,31313,US,GA1
1881,86325,34.735388,-111.927746,Cornville,AZ,Yavapai County,86325,US,AZ2
1882,6468,41.341845,-73.236918,Monroe,CT,Greater Bridgeport Planning Region,6468,US,CT4
1883,82201,42.013984,-104.967405,Wheatland,WY,Platte County,82201,US,WY0
1884,31038,33.17985,-83.64101,Hillsboro,GA,Jasper County,31038,US,GA8
1885,35961,34.337295,-85.85769,Collinsville,AL,Dekalb County,35961,US,AL4
1886,60010,42.146794,-88.165268,Barrington,IL,Cook County,60010,US,IL5
1887,97722,43.0121,-118.66603,Diamond,OR,Harney County,97722,US,OR2
1888,55356,44.995129,-93.593836,Long Lake,MN,Hennepin County,55356,US,MN3
1889,33764,27.916038,-82.734299,Clearwater,FL,Pinellas County,33764,US,FL13
1890,98506,47.104227,-122.870043,Olympia,WA,Thurston County,98506,US,WA10
1891,31329,32.369703,-81.361775,Springfield,GA,Effingham County,31329,US,GA12
1892,17042,40.331594,-76.397634,Lebanon,PA,Lebanon County,17042,US,PA9
1893,83704,43.641467,-116.290009,Boise,ID,Ada County,83704,US,ID2
1894,62810,38.202361,-88.774226,Belle Rive,IL,Jefferson County,62810,US,IL12
1895,38655,34.330814,-89.483519,Oxford,MS,Lafayette County,38655,US,MS1
1896,76133,32.652918,-97.379538,Fort Worth,TX,Tarrant County,76133,US,TX12
1897,80435,39.595212,-105.974117,Dillon,CO,Summit County,80435,US,CO2
1898,2892,41.505764,-71.62114,West Kingston,RI,Washington County,2892,US,RI2
1899,43964,40.477049,-80.670057,Toronto,OH,Jefferson County,43964,US,OH6
1900,63385,38.79067,-90.852228,Wentzville,MO,St. Charles County,63385,US,MO3
1901,76633,31.666665,-97.310809,China Spring,TX,McLennan County,76633,US,TX17
1902,76207,33.238378,-97.203975,Denton,TX,Denton County,76207,US,TX13
1903,53948,43.79719,-90.07735,Mauston,WI,Juneau County,53948,US,WI3
1904,92833,33.879309,-117.961743,Fullerton,CA,Orange County,92833,US,CA45
1905,46703,41.672567,-85.000474,Angola,IN,Steuben County,46703,US,IN3
1906,47471,39.124289,-86.970755,Worthington,IN,Greene County,47471,US,IN8
1907,79015,35.004998,-101.91008,Canyon,TX,Randall County,79015,US,TX13
1908,22030,38.853231,-77.305097,Fairfax,VA,Fairfax City,22030,US,VA11
1909,26812,38.87789,-78.86614,Mathias,WV,Hardy County,26812,US,WV2
1910,61024,42.4364,-89.33206,Durand,IL,Winnebago County,61024,US,IL16
1911,10992,41.42787,-74.16598,Washingtonville,NY,Orange County,10992,US,NY18
1912,1564,42.43759,-71.76063,Sterling,MA,Worcester County,1564,US,MA2
1913,29670,34.65177,-82.78375,Pendleton,SC,Anderson County,29670,US,SC3
1914,47383,40.15178,-85.265562,Selma,IN,Delaware County,47383,US,IN5
1915,93901,36.64152,-121.622188,Salinas,CA,Monterey County,93901,US,CA18
1916,80528,40.494596,-105.004639,Fort Collins,CO,Larimer County,80528,US,CO2
1917,46327,41.627871,-87.498701,Hammond,IN,Lake County,46327,US,IN1
1918,31097,32.91374,-84.14269,Yatesville,GA,Upson County,31097,US,GA3
1919,85707,32.169577,-110.875093,Tucson,AZ,Pima County,85707,US,AZ6
1920,74110,36.188107,-95.953879,Tulsa,OK,Tulsa County,74110,US,OK1
1921,4090,43.32203,-70.58089,Wells,ME,York County,4090,US,ME1
1922,89419,40.251285,-118.400276,Lovelock,NV,Pershing County,89419,US,NV2
